File Name,LOC,Comment Percentage,Docstring Percentage,Blank Percentage,Number Of Functions,Average Function Length,Number of Loops,Average Loop Length,CycloComplexity,Max Depth,Execution Time,Class,Semester,Year
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153714938/final.py,258,3.10077519379845,27.131782945736433,8.527131782945736,19,11.894736842105264,25,4.16,74,4,1.3548409938812256,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125152436/constants.py,12,41.66666666666667,0.0,25.0,0,0,0,0,2,0,1.2870628833770752,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153795758/idletictactoe.py,257,2.3346303501945527,14.785992217898833,24.90272373540856,8,25.0,16,5.875,117,4,timeout,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125624930/final|project.py,510,1.9607843137254901,38.62745098039216,22.35294117647059,11,33.09090909090909,15,5.6,50,6,1.220383882522583,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_124812305/app.py,26,0.0,0.0,23.076923076923077,5,2.4,0,0,2,1,1.226924180984497,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153586223/final.py,309,0.3236245954692557,7.119741100323624,13.915857605177994,6,48.166666666666664,4,39.25,71,3,1.2215979099273682,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/jinja2/sandbox.py,428,10.2803738317757,24.53271028037383,15.186915887850466,18,13.666666666666666,2,4.0,68,4,1.231921911239624,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153709588/final.py,468,35.47008547008547,19.444444444444446,14.529914529914532,17,18.470588235294116,24,6.041666666666667,89,5,1.2270517349243164,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2022/submission_129695073/finalProject/Sources/flappy_learning_pygame-master/Ch6/defs.py,88,0.0,0.0,71.5909090909091,0,0,0,0,2,0,1.198194980621338,CS35,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_126497432/final|hw9project_progress.py,1273,8.40534171249018,5.813040062843677,19.167321288295366,29,34.93103448275862,58,18.482758620689655,303,3,1.2286698818206787,CS35,sp2022,2022
