File Name,LOC,Comment Percentage,Docstring Percentage,Blank Percentage,Number Of Functions,Average Function Length,Number of Loops,Average Loop Length,CycloComplexity,Max Depth,Execution Time,Class,Semester,Year
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26611646/final.py,348,31.896551724137932,16.954022988505745,20.114942528735632,15,12.333333333333334,6,9.166666666666666,64,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26637566/final.py,328,30.79268292682927,8.841463414634147,26.52439024390244,8,13.375,3,41.333333333333336,79,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26668662/final.py,278,6.474820143884892,20.503597122302157,14.028776978417264,14,15.642857142857142,15,4.466666666666667,66,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26582951/tetris.py,454,5.286343612334802,20.92511013215859,19.162995594713657,22,18.5,29,7.103448275862069,152,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26555227/final.py,420,8.095238095238095,21.666666666666668,16.428571428571427,26,13.807692307692308,27,8.185185185185185,149,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26609507/final.py,800,8.75,11.875,10.375,23,17.652173913043477,8,33.5,201,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26665250/final.py,396,7.07070707070707,18.181818181818183,16.91919191919192,27,12.481481481481481,30,7.566666666666666,149,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26626349/final.py,416,3.125,29.567307692307693,10.096153846153847,21,18.19047619047619,33,7.03030303030303,170,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26663907/Final_Project_Garg.py,238,11.344537815126051,4.621848739495799,14.285714285714285,14,14.642857142857142,13,5.230769230769231,64,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26558535/final.py,478,8.577405857740587,27.824267782426777,12.133891213389122,26,16.96153846153846,25,8.28,178,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_19233663/final.py,82,15.853658536585366,29.268292682926827,10.975609756097562,4,19.0,3,5.333333333333333,19,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26687056/final.py,741,4.723346828609987,13.900134952766532,22.807017543859647,32,20.4375,37,12.513513513513514,288,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26575068/final.py,400,5.5,20.25,16.25,25,13.96,26,8.538461538461538,149,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26581661/final.py,322,32.298136645962735,15.527950310559005,23.29192546583851,11,11.909090909090908,1,85.0,46,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26894693/final.py,758,2.7704485488126647,11.87335092348285,60.68601583113457,14,46.142857142857146,24,12.916666666666666,94,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26479395/final2.py,373,5.630026809651475,21.983914209115284,12.332439678284182,20,16.65,26,7.269230769230769,145,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26627193/porter.py,375,4.266666666666667,34.93333333333333,10.933333333333334,17,18.764705882352942,5,7.4,240,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26648465/final.py,382,9.424083769633508,21.465968586387437,13.612565445026178,25,13.0,27,7.888888888888889,143,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26385995/final.py,377,9.814323607427056,12.9973474801061,20.954907161803714,17,16.235294117647058,17,5.470588235294118,77,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26646462/final.py,665,7.969924812030076,16.842105263157894,18.49624060150376,31,18.903225806451612,34,11.735294117647058,213,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26632390/final.py,464,7.327586206896551,28.01724137931034,17.45689655172414,27,13.666666666666666,27,8.25925925925926,150,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26622227/final.py,337,5.637982195845697,15.43026706231454,13.353115727002967,15,18.133333333333333,10,8.4,90,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26617064/final.py,311,33.762057877813504,14.14790996784566,24.115755627009648,7,9.857142857142858,5,22.6,58,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26668852/final.py,339,12.979351032448378,10.029498525073747,25.073746312684364,17,12.411764705882353,17,5.294117647058823,57,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26643616/Final.py,554,13.537906137184116,18.050541516245488,17.328519855595665,31,15.387096774193548,33,8.636363636363637,219,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26622508/porter.py,375,4.266666666666667,34.93333333333333,10.933333333333334,17,18.764705882352942,5,7.4,240,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26631035/csfinal.py,353,9.631728045325778,20.679886685552407,21.246458923512748,14,17.5,13,5.6923076923076925,56,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26583591/finalproject/final.py,357,4.481792717086835,34.45378151260504,10.92436974789916,17,18.0,5,7.4,241,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26639757/porter.py,376,4.25531914893617,35.1063829787234,10.904255319148938,17,18.764705882352942,5,7.4,240,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26668692/final.py,327,10.091743119266056,2.4464831804281344,16.819571865443425,5,20.6,1,103.0,94,1,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26646348/final.py,400,20.0,11.25,17.25,14,15.285714285714286,1,98.0,84,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26616100/final.py,595,7.563025210084033,20.840336134453782,18.991596638655462,31,16.677419354838708,37,8.18918918918919,198,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26634534/final.py,460,6.086956521739131,26.73913043478261,15.65217391304348,26,15.192307692307692,28,6.964285714285714,174,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26479395/final.py,354,5.367231638418079,23.163841807909606,13.27683615819209,20,15.85,25,7.0,138,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26356589/final.py,397,6.54911838790932,16.3727959697733,13.85390428211587,21,16.523809523809526,29,7.172413793103448,151,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26662926/final.py,306,24.836601307189543,13.071895424836603,23.856209150326798,8,10.75,4,29.25,70,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26639298/final.py,352,25.568181818181817,5.681818181818182,23.011363636363637,8,10.75,5,31.8,59,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26582951/final.py,425,5.411764705882352,20.941176470588236,19.294117647058822,20,18.95,25,7.6,140,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26665954/final.py,416,8.173076923076923,20.192307692307693,18.75,26,13.26923076923077,28,8.035714285714286,147,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26599632/final.py,601,6.988352745424292,20.632279534109816,20.299500831946755,31,16.677419354838708,37,8.18918918918919,198,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26640302/final.py,399,7.518796992481203,19.548872180451127,12.781954887218044,24,15.083333333333334,23,7.826086956521739,171,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26577275/final.py,420,3.8095238095238098,24.761904761904763,13.333333333333334,22,16.90909090909091,28,7.25,161,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26556283/porter.py,357,4.481792717086835,34.45378151260504,10.92436974789916,17,18.0,5,7.4,241,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26626387/final.py,459,5.88235294117647,25.70806100217865,17.21132897603486,27,14.407407407407407,30,7.8,167,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26645934/final.py,194,31.443298969072163,8.24742268041237,19.587628865979383,7,8.142857142857142,3,9.333333333333334,30,1,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26565818/final.py,529,6.049149338374291,21.73913043478261,16.257088846880908,26,17.653846153846153,32,7.84375,220,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26595519/final.py,422,3.7914691943127963,22.748815165876778,14.218009478672986,26,14.346153846153847,31,6.258064516129032,184,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26566795/final.py,237,8.438818565400844,25.31645569620253,11.814345991561181,14,14.857142857142858,12,5.166666666666667,56,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26626414/final.py,651,9.67741935483871,23.809523809523807,14.746543778801843,36,16.0,38,8.421052631578947,271,6,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26421656/final.py,467,7.922912205567452,21.627408993576015,21.413276231263385,28,13.321428571428571,30,7.7,153,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26407270/final.py,360,13.88888888888889,26.944444444444443,3.888888888888889,27,12.296296296296296,29,7.344827586206897,149,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26586591/final.py,1038,3.5645472061657033,14.64354527938343,12.235067437379577,31,31.387096774193548,53,12.471698113207546,498,5,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26668805/final.py,295,2.711864406779661,39.32203389830509,9.152542372881356,17,12.058823529411764,21,4.428571428571429,66,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26667663/final.py,364,36.26373626373626,7.142857142857142,26.64835164835165,5,24.6,9,6.222222222222222,50,1,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26636323/final.py,272,35.294117647058826,17.27941176470588,16.911764705882355,10,15.9,1,34.0,38,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26638029/final.py,397,5.037783375314862,26.448362720403022,12.34256926952141,25,14.08,20,6.9,160,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26638476/final.py,466,8.798283261802576,20.386266094420602,16.738197424892704,26,15.538461538461538,31,9.0,165,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26638747/final.py,582,14.948453608247423,21.8213058419244,14.261168384879724,28,18.571428571428573,31,8.193548387096774,199,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26626349/finaloption.py,423,3.309692671394799,28.841607565011824,9.692671394799055,21,18.523809523809526,33,7.2727272727272725,177,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26637754/final.py,231,23.376623376623375,6.0606060606060606,12.121212121212121,7,19.0,4,8.25,75,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26581435/final.py,465,7.311827956989248,19.13978494623656,19.13978494623656,27,14.592592592592593,31,8.67741935483871,171,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26665142/final.py,318,5.345911949685535,20.754716981132077,24.21383647798742,17,14.647058823529411,24,5.875,76,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26506763/final.py,822,1.4598540145985401,13.990267639902676,27.25060827250608,31,25.161290322580644,36,13.527777777777779,285,5,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26580400/final.py,610,12.459016393442624,23.770491803278688,18.688524590163937,27,19.59259259259259,27,9.555555555555555,204,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26639426/final.py,468,7.6923076923076925,20.94017094017094,14.957264957264957,23,17.91304347826087,27,9.037037037037036,155,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26618888/final.py,461,13.882863340563992,15.184381778741866,12.364425162689804,21,19.19047619047619,29,9.379310344827585,189,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26423702/final.py,503,5.168986083499006,19.08548707753479,12.127236580516898,22,20.954545454545453,36,8.277777777777779,195,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26667668/final.py,385,37.66233766233766,6.753246753246753,27.27272727272727,5,24.6,9,6.222222222222222,50,1,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26385995/porter.py,375,4.266666666666667,34.93333333333333,10.933333333333334,17,18.764705882352942,5,7.4,240,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26673955/final.py,270,9.62962962962963,4.074074074074074,27.037037037037038,8,10.375,11,13.0,67,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26636995/final.py,226,35.39823008849557,11.504424778761061,26.10619469026549,7,12.571428571428571,5,9.0,44,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26611097/final.py,463,9.935205183585314,28.94168466522678,10.583153347732182,25,17.0,22,6.909090909090909,167,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26631075/final.py,611,11.292962356792144,25.368248772504092,10.310965630114566,28,19.285714285714285,33,7.878787878787879,228,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26668853/final.py,344,5.523255813953488,20.930232558139537,17.151162790697676,18,14.666666666666666,26,5.884615384615385,105,3,0.0,,,2019
