File Name,LOC,Comment Percentage,Number Of Functions,CycloComplexity,Max Depth,Weeks Covered
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12309940/final.py,1222,37.49094781682641,35,235,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12366819/final.py,464,54.190790541637355,11,69,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12437008/final.py,756,21.6833232223251,11,104,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12328267/final.py,457,33.42210386151797,11,66,4
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12328267/CS5 Final project Grutor.py,403,36.19953305620409,11,60,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12389420/final.py,379,28.568167985392577,14,50,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12389420/porter.py,357,37.273737694506195,17,241,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12409168/final.py,301,14.72555205047319,15,89,8
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12407496/final.py,317,31.431166900652407,10,70,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12417269/final.py,702,13.890751205184692,26,299,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12417894/final.py,467,38.156202502046064,13,93,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12312908/final.py,381,29.156777886360462,9,100,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12412121/final.py,413,23.905030355594103,9,77,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12331177/final.py,531,21.960123560797527,25,223,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12476007/final_connect4_Hess.py,507,21.86986643811156,26,246,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12356886/final.py,469,41.550185064228174,13,95,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12311787/final.py,279,22.400468384074944,14,70,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12438485/final.py,479,22.269129287598943,26,159,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12427978/final.py,1662,15.694387208439798,36,504,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12416851/final.py,744,15.033819120005576,21,165,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12444849/final.py,346,30.496350364963497,13,60,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12321255/final.py,482,28.46984896924264,12,62,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12409219/final.py,395,51.5478164731896,24,172,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12407526/final.py,337,33.14996412341545,7,70,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12406052/final.py,686,35.84440983665931,27,358,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12406293/Final.py,230,18.256787617355997,18,68,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12413948/final.py,455,17.766823831975998,28,167,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12333102/Final_GameUpdate.py,405,21.69867947178872,10,54,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12416091/final.py,348,22.227493772980665,12,42,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12401442/final.py,474,39.33828234992961,24,166,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12361774/final.py,566,35.14132165605095,25,215,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12371512/final.py,466,42.31686316068354,14,69,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12371512/porter.py,357,37.273737694506195,17,241,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12419024/FINALFINAL.py,335,26.330586524478917,15,71,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12360238/final.py,481,22.46004041888664,15,80,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12413189/final.py,279,12.154829374170983,23,134,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12406464/final.py,369,28.607666290868096,9,70,4
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12437145/final.py,368,23.569392677044508,20,74,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12397263/final.py,496,20.85136717755487,14,124,4
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12436256/final.py,548,66.43204637201117,32,254,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12411679/final.py,344,24.859423811176672,8,88,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12371122/final.py,295,34.13641802951736,15,57,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12406892/final.py,335,25.975096136238783,14,72,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12401247/final.py,579,33.086923273005354,30,242,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12418377/final.py,634,34.14681386790625,26,246,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12366520/final.py,329,45.92147313955258,10,54,4
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12385117/final.py,274,41.26115166261152,18,54,8
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12416288/final.py,592,23.343688223665627,29,206,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12413535/final.py,371,35.805605638419934,11,82,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12412084/final.py,443,64.37104202648244,27,153,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12434973/final.py,446,25.95440626063287,27,175,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12400974/final.py,518,25.613793965140253,28,181,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12306053/final.py,337,25.383115073836727,15,62,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12409036/final.py,546,17.829323178120127,29,206,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12408110/FinalProject.py,249,26.46825845875297,17,72,8
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12436049/final.py,811,11.68964083538555,22,448,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12384635/final.py,317,22.44268926989019,14,70,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12413534/final.py,449,32.65097850882459,9,76,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12403938/final-2.py,465,31.82466991792554,11,90,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12418573/final.py,534,20.30805205368036,8,56,4
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12390452/final.py,569,31.813846076610275,28,224,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12413159/final.py,417,21.80744994815347,25,144,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12309425/final.py,303,22.39875761557759,14,49,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12309425/porter.py,328,32.0516129032258,17,241,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12308012/final.py,455,23.32572017976866,28,193,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12406169/final.py,314,55.437399678972724,21,84,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12416134/final/final.py,407,39.661270575431914,15,65,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12416134/final/porter.py,358,37.26782028893475,17,241,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12393596/final.py,324,20.981200361918162,15,71,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12393596/porter.py,328,32.0516129032258,17,241,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12323895/final.py,628,31.931702344546387,26,243,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12411942/final.py,592,11.233972473826604,15,178,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12419121/final.py,535,28.32426647641131,6,142,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12404236/final.py,631,33.169001105786954,29,215,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12309355/final.py,297,50.7162346521146,19,82,8
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12405717/final.py,532,29.7274031563845,31,179,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12436535/final.py,285,25.238002720031083,14,68,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12436535/porter.py,357,37.20801330271597,17,241,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12404094/final.py,392,28.608665430954584,13,58,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12406365/final.py,641,15.254176137388608,17,166,4
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12412352/final.py,494,19.917998692732787,24,211,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12362659/final.py,371,22.611649082237317,14,59,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12362659/porter.py,327,32.05437026841018,17,241,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12325199/final.py,477,28.468915565689755,27,153,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12310045/final.py,350,32.10565729457417,11,74,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12419572/final.py,603,13.789930999233324,30,303,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12417272/final.py,702,13.890751205184692,26,299,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12413414/final.py,398,34.291050136474645,20,144,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12413414/editedVersion.py,405,33.47826086956521,20,144,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12302914/final.py,373,20.72782946649393,9,68,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26586591/final.py,1038,19.290074277449566,31,498,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26665142/final.py,318,57.16253443526171,17,76,8
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26628179/final.py,345,24.53192072335373,15,71,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26668662/final.py,278,24.229753521126764,14,66,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26639230/final.py,779,15.871991741402669,22,404,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26412143/final.py,441,33.49776996891472,24,163,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26567250/final.py,293,35.88755856324831,14,42,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26668852/final.py,339,36.0049576533774,17,57,8
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26475486/final.py,439,42.8871625063678,25,159,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26639299/final.py,288,38.95544739797828,15,67,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26611097/final.py,463,38.36379569354031,25,167,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26641145/final.py,986,14.645725870608462,32,558,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26580400/final.py,610,30.946091380491147,27,204,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26595519/final.py,422,24.650811627029068,26,184,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26668697/Final.py,391,37.88651036357459,22,78,8
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26634978/final.py,403,27.14589020321504,24,136,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26424416/final.py,339,21.021659174499383,18,148,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26638988/final.py,314,34.24686487248133,11,64,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26639298/final.py,352,26.960748214154208,8,59,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26582951/final.py,425,27.021883920076117,20,140,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26582951/tetris.py,454,26.684575777927023,22,152,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26668853/final.py,344,22.928709055876684,18,105,8
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26637565/final.py,329,26.75016991940965,14,52,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26583591/finalproject/final.py,357,37.273737694506195,17,241,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26583591/finalproject/textmodel.py,313,28.79010891963497,14,73,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26583591/finalproject/textmodel.extra.py,369,27.521198649872392,15,87,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26583591/finalproject/nltk.tag.stanford.py,254,37.34939759036144,11,19,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26894693/final.py,758,18.874672176746397,14,94,8
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26616100/final.py,595,51.22155375359665,31,198,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26665250/final.py,396,19.871212746635848,27,149,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26639570/final.py,557,34.856969880429844,30,187,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26622508/finalproject.py,364,16.61363255736058,15,90,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26622508/porter.py,375,37.675864749319864,17,240,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26664313/final.py,348,52.4402390438247,17,84,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26558535/final.py,478,34.983321420061955,26,178,6
