File Name,LOC,Comment Percentage,Docstring Percentage,Empty Percentage,Number Of Functions,Number of Loops,CycloComplexity,Average Function Length,Max Depth,Execution Time,Weeks Covered,Class,Semester,Year
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125152436/Treys/treys/go.py,54,18.519,0.0,24.074074074074073,0,2,0.0,0,0,1.276,3,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/itsdangerous/__init__.py,19,0.0,0.0,5.263157894736842,0,2,0.0,0,0,1.253,2,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_124267108/final|hw9_web_scraper.py,92,13.043,0.0,25.0,2,8,46.0,2,2,1.264,5,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2022/submission_129681120/final|initial.py,268,34.328,14.925373134328357,26.119402985074625,2,14,134.0,4,1,1.287,5,CS35,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/jinja2/environment.py,1657,3.983,34.33916716958358,16.354858177429087,68,181,24.36764705882353,11,6,1.296,7,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153644276/final.py,219,19.178,3.65296803652968,21.461187214611872,4,61,54.75,1,1,1.297,3,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125802890/config.py,8,25.0,0.0,25.0,0,3,0.0,0,0,1.324,2,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125152436/interface.py,230,6.087,0.0,10.434782608695652,13,46,17.692307692307693,-1,4,1.257,7,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/jinja2/tests.py,255,0.784,46.666666666666664,27.450980392156865,23,6,11.08695652173913,0,1,1.284,2,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153775708/final.py,426,8.685,16.666666666666664,15.96244131455399,20,240,21.3,40,5,1.286,6,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/werkzeug/sansio/request.py,547,9.872,40.40219378427788,13.711151736745888,32,14,17.09375,-1,3,1.262,5,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/werkzeug/middleware/lint.py,420,0.714,9.761904761904765,18.571428571428573,25,104,16.8,-1,3,1.259,7,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125152436/notepad.py,5,0.0,0.0,20.0,0,2,0.0,0,0,1.288,3,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_151611735/final.py,243,11.111,6.172839506172839,12.34567901234568,18,103,13.5,24,4,1.296,8,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153800634/final.py,284,8.451,13.732394366197184,15.845070422535212,18,102,15.77777777777778,25,5,1.268,8,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_126551059/pythonfunctions.py,101,13.861,0.0,29.7029702970297,1,6,101.0,0,1,1.281,2,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125794568/final|Final Project.py,222,18.919,0.0,28.37837837837838,3,48,74.0,7,2,1.266,6,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125463521/project.py,178,13.483,6.179775280898876,33.146067415730336,6,12,29.666666666666668,4,2,1.764,8,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/werkzeug/serving.py,1075,6.047,19.72093023255814,18.32558139534884,39,183,27.56410256410257,-1,5,1.318,7,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153657624/csfinalproject.py,424,11.321,28.30188679245283,20.5188679245283,15,56,28.266666666666666,12,2,1.307,7,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/flask/signals.py,56,8.929,10.714285714285714,21.428571428571427,4,2,14.0,0,1,1.276,3,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125672029/test.py,102,49.02,0.0,42.15686274509804,0,2,0.0,-1,0,1.261,2,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153776881/final.py,273,5.128,14.652014652014651,10.256410256410255,17,81,16.058823529411764,23,5,1.239,8,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153683277/TextModel_Project.py,368,26.902,20.10869565217391,12.5,16,78,23.0,13,2,1.298,8,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153799329/porter.py,375,4.267,34.93333333333333,10.933333333333334,17,240,22.058823529411764,5,2,1.248,7,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153356858/final.py,498,27.309,17.269076305220885,14.056224899598394,20,102,24.9,34,4,1.31,7,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_124812305/app.py,26,0.0,0.0,23.076923076923077,5,2,5.2,0,1,1.291,3,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_123130932/script.py,57,8.772,0.0,7.017543859649122,3,24,19.0,0,2,1.293,4,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125235323/flask_movie_rec/netflix.py,132,13.636,0.0,26.515151515151516,8,14,16.5,5,1,1.285,5,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/fileSort.py,127,17.323,7.086614173228346,27.559055118110237,4,28,31.75,8,1,1.269,6,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_126449356/tuning.py,113,15.929,0.0,11.50442477876106,0,12,0.0,0,0,1.275,2,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153846047/wzambrano_FinalCrossRoad.py,522,43.87,6.704980842911877,21.0727969348659,7,140,74.57142857142857,1,2,1.254,4,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153652377/final.py,338,31.065,9.467455621301776,23.964497041420117,7,48,48.285714285714285,-1,2,1.287,5,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125626820/final|hw9_progress-1.py,793,21.311,1.261034047919294,27.490542244640604,19,127,41.73684210526316,29,2,1.349,6,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_152893649/final.py,642,2.181,12.461059190031152,27.8816199376947,17,73,37.76470588235294,-1,2,1.304,6,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153700238/final.py,206,10.68,11.650485436893204,6.796116504854369,10,98,20.6,18,3,1.288,7,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153587933/final.py,309,0.324,7.119741100323624,13.915857605177994,6,71,51.5,4,3,1.294,5,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153673797/final.py,325,31.077,13.846153846153848,19.384615384615383,9,54,36.111111111111114,7,1,1.282,5,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/jinja2/_identifier.py,6,33.333,0.0,16.666666666666664,0,2,0.0,0,0,1.299,2,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2022/submission_129695073/finalProject/Sources/flappy_learning_pygame-master/Ch7/defs.py,88,0.0,0.0,70.45454545454545,0,2,0.0,0,0,1.283,2,CS35,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_124682242/Project Final Deliverables/final|final_project_source.py,811,17.139,11.097410604192357,17.50924784217016,14,95,57.92857142857143,28,4,1.261,7,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125672029/notepad.py,5,0.0,0.0,20.0,0,2,0.0,0,0,1.239,3,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2022/submission_129695073/finalProject/Sources/python_projects-main/1_snake_game/3_moving_block_and_timer.py,86,1.163,0.0,29.069767441860467,9,30,9.555555555555555,2,2,1.312,6,CS35,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/flask/blueprints.py,597,3.518,34.33835845896148,17.42043551088777,33,69,18.09090909090909,5,5,1.263,6,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/click/_textwrap.py,49,0.0,0.0,20.40816326530612,3,10,16.333333333333332,1,1,1.299,6,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_126449356/custom_environment.py,368,14.402,22.282608695652172,25.815217391304344,9,50,40.888888888888886,2,2,1.277,7,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153709588/final.py,468,35.47,19.444444444444446,14.529914529914532,17,89,27.529411764705884,24,5,1.236,6,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/click/globals.py,68,0.0,35.294117647058826,30.88235294117647,6,10,11.333333333333334,0,2,1.237,2,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/werkzeug/debug/tbtools.py,418,2.153,25.11961722488038,16.267942583732058,16,67,26.125,-1,4,1.296,8,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153798575/final.py,283,2.473,8.480565371024735,25.08833922261484,15,90,18.866666666666667,14,3,1.3,6,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153755006/tictactoe.py,244,0.82,0.0,20.081967213114755,16,80,15.25,7,3,1.299,7,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_126551059/example-app.py,3,33.333,0.0,33.33333333333333,0,2,0.0,0,0,1.288,1,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2022/submission_129695073/finalProject/Sources/flappy_learning_pygame-master/Ch3/defs.py,15,0.0,0.0,20.0,0,2,0.0,0,0,1.304,2,CS35,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/markupsafe/_native.py,63,3.175,55.55555555555556,22.22222222222222,3,8,21.0,-1,1,1.254,3,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_126441322/final|final_project.py,106,19.811,4.716981132075472,31.132075471698112,3,9,35.333333333333336,2,3,1.274,4,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125602551/final|final_project.py,119,5.042,15.966386554621849,21.84873949579832,6,23,19.833333333333332,4,1,1.357,7,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125152436/test.py,102,49.02,0.0,42.15686274509804,0,2,0.0,-1,0,1.314,2,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125672029/treysevaluator.py,27,7.407,0.0,18.51851851851852,1,6,27.0,1,1,1.258,4,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/itsdangerous/_json.py,16,0.0,12.5,25.0,2,2,8.0,0,1,1.287,3,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_123130932/example_app.py,1,0.0,0.0,0.0,0,2,0.0,0,0,1.306,1,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/click/shell_completion.py,580,3.103,42.58620689655173,21.379310344827587,26,67,22.307692307692307,-1,4,1.338,7,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125672029/constants.py,12,41.667,0.0,25.0,0,2,0.0,0,0,1.243,2,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153714938/final.py,258,3.101,27.131782945736433,8.527131782945736,19,74,13.578947368421051,25,4,1.272,7,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125672029/deck.py,43,4.651,0.0,18.6046511627907,6,4,7.166666666666667,0,2,1.28,4,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2022/submission_129695073/finalProject/Sources/python_projects-main/1_snake_game/exercise_solution.py,203,3.448,0.0,22.660098522167488,21,61,9.666666666666666,6,3,1.308,7,CS35,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_124267108/final|hw9_trainer_generator.py,292,11.301,3.4246575342465753,32.534246575342465,10,16,29.2,4,3,2.081,7,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/itsdangerous/timed.py,234,8.974,19.65811965811966,16.666666666666664,10,27,23.4,1,2,1.279,6,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125770196/FlaskAppStarter/config.py,8,25.0,0.0,25.0,0,3,0.0,0,0,1.281,2,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153700419/porter.py,375,4.267,34.93333333333333,10.933333333333334,17,240,22.058823529411764,5,2,1.249,7,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125671950/final|CS181YFinal.py,453,12.583,4.856512141280353,26.93156732891832,0,34,0.0,-1,0,1.292,6,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_122877940/final|hw9_project_progress.py,7,71.429,0.0,28.57142857142857,0,2,0.0,0,0,1.237,1,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125796191/routes.py,40,2.5,0.0,42.5,1,6,40.0,0,1,1.278,3,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/colorama/initialise.py,80,2.5,0.0,27.500000000000004,6,25,13.333333333333334,0,3,1.272,3,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_151423165/final.py,178,0.0,0.0,28.08988764044944,0,62,0.0,4,0,1.295,4,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125672029/interface.py,230,6.087,0.0,10.434782608695652,13,46,17.692307692307693,-1,4,1.309,7,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/colorama/ansi.py,102,5.882,4.901960784313726,18.62745098039216,10,6,10.2,1,2,1.278,4,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2022/submission_129731625/final|final.py,329,6.687,7.90273556231003,24.924012158054712,7,32,47.0,11,3,1.295,7,CS35,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153065437/final.py,373,1.877,8.579088471849866,27.34584450402145,10,139,37.3,23,2,1.256,6,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125152436/Treys/treys/__init__.py,1,0.0,0.0,0.0,0,2,0.0,0,0,1.317,2,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125782071/server.py,129,21.705,3.10077519379845,18.6046511627907,3,32,43.0,5,1,1.264,7,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153679493/hangman_finalversion_park.py,198,1.01,6.565656565656567,14.14141414141414,5,81,39.6,10,3,1.266,6,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2022/submission_129695073/finalProject/Sources/python_projects-main/1_snake_game/2_using_object_oriented_programming.py,70,1.429,0.0,27.142857142857142,8,22,8.75,2,2,1.303,6,CS35,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153395315/final.py,324,12.963,21.91358024691358,16.666666666666664,16,48,20.25,-1,3,1.313,7,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/jinja2/defaults.py,48,14.583,0.0,12.5,0,4,0.0,-1,0,1.318,2,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/jinja2/parser.py,1032,3.488,7.267441860465117,10.174418604651162,57,307,18.105263157894736,-1,11,1.304,8,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153253073/Grutor_Mode.py,243,25.926,4.938271604938271,24.279835390946506,5,51,48.6,1,2,1.316,4,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2022/submission_129695073/finalProject/Sources/flappy_learning_pygame-master/Ch2/defs.py,7,0.0,0.0,14.285714285714285,0,2,0.0,0,0,1.289,2,CS35,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_123813320/final|BERTfandomclassifier.py,746,12.735,0.8042895442359249,37.39946380697051,6,56,124.33333333333331,8,2,1.235,6,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2022/submission_129647087/final|hw9_project_progress (1).py,660,17.424,0.0,22.575757575757574,0,122,0.0,30,0,1.274,5,CS35,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153717828/final.py,316,20.57,8.544303797468354,13.924050632911392,11,81,28.727272727272727,8,3,1.349,5,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153709400/final_project.py,328,1.524,18.597560975609756,14.329268292682926,13,91,25.23076923076923,-1,2,1.312,6,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125802890/app/__init__.py,14,7.143,0.0,35.714285714285715,0,2,0.0,0,0,1.32,2,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153810771/Final.py,460,22.391,7.82608695652174,16.73913043478261,16,88,28.75,7,3,1.284,4,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125152436/Treys/deck.py,43,4.651,13.953488372093023,23.25581395348837,5,12,8.6,3,2,1.263,6,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153628538/final.py,453,6.402,24.944812362030905,8.167770419426049,19,182,23.842105263157897,22,1,1.25,7,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153614510/porter.py,375,4.267,34.93333333333333,10.933333333333334,17,240,22.058823529411764,5,2,1.285,7,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_122756022/final|hw9_project.py,143,16.084,2.797202797202797,32.86713286713287,2,24,71.5,4,1,1.264,4,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_123130932/final|final_project.py,667,39.73,2.6986506746626686,27.58620689655172,15,30,44.46666666666667,9,2,1.281,7,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_154526012/final.py,507,3.945,11.045364891518735,25.2465483234714,13,112,39.0,16,2,1.301,7,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125672029/player.py,59,8.475,0.0,25.42372881355932,11,4,5.363636363636363,1,1,1.277,5,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/jinja2/meta.py,111,10.811,39.63963963963964,18.91891891891892,5,30,22.2,-1,1,1.301,5,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125152436/Treys/treys/setup.py,25,0.0,16.0,8.0,0,2,0.0,0,0,1.231,2,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/flask/templating.py,166,0.602,20.481927710843372,19.27710843373494,11,34,15.090909090909092,5,2,1.309,6,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125672029/Treys/treys/go.py,54,18.519,0.0,24.074074074074073,0,2,0.0,0,0,1.296,3,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/itsdangerous/encoding.py,54,1.852,14.814814814814811,31.48148148148148,5,4,10.8,0,2,1.292,4,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125651139/form.py,55,7.273,0.0,20.0,1,6,55.0,0,1,1.259,2,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/werkzeug/_reloader.py,446,9.865,9.641255605381168,21.524663677130047,26,94,17.153846153846153,17,4,1.289,8,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/werkzeug/exceptions.py,881,1.476,43.1328036322361,25.53916004540295,25,46,35.24,-1,5,1.3,6,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2022/submission_129686595/final|hw9_project_progress.py,436,17.89,0.0,28.899082568807337,5,112,87.2,14,2,1.301,5,CS35,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125623598/final|pokemonImagine_(Keras) (1).py,271,7.749,0.0,24.723247232472325,9,12,30.11111111111111,4,2,1.253,6,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/jinja2/sandbox.py,428,10.28,24.53271028037383,15.186915887850466,18,68,23.77777777777778,2,4,1.275,6,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_154805800/final_ken_rita.py,333,17.417,15.315315315315312,12.012012012012011,15,81,22.2,20,3,1.305,7,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125672285/final|finalSubmission.py,297,6.061,0.0,19.19191919191919,13,64,22.846153846153847,18,3,1.356,7,CS35,sp2022,2022
